"game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
"0022300085","home",2,3,"UTA","LAC","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1641718 Keyonte George, 203482 Kelly Olynyk","1627826 Ivica Zubac, 1630538 Bones Hyland, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard",995,1039,44,2,0,2,2
"0022300085","away",2,3,"LAC","UTA","1627826 Ivica Zubac, 1630538 Bones Hyland, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1641718 Keyonte George, 203482 Kelly Olynyk",995,1039,44,2,2,2,0
"0022300085","home",2,4,"UTA","LAC","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1641718 Keyonte George, 203482 Kelly Olynyk","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1039,1058,19,1,0,0,0
"0022300085","away",2,4,"LAC","UTA","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1641718 Keyonte George, 203482 Kelly Olynyk",1039,1058,19,0,0,1,0
"0022300085","home",2,5,"UTA","LAC","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 203482 Kelly Olynyk, 203903 Jordan Clarkson","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1058,1142,84,3,3,3,3
"0022300085","away",2,5,"LAC","UTA","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1627739 Kris Dunn, 1628381 John Collins, 1629659 Talen Horton-Tucker, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1058,1142,84,3,3,3,3
"0022300085","home",2,6,"UTA","LAC","1627739 Kris Dunn, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1142,1204,62,1,2,2,0
"0022300085","away",2,6,"LAC","UTA","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1627739 Kris Dunn, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1142,1204,62,2,0,1,2
"0022300085","home",2,7,"UTA","LAC","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1204,1316,112,4,4,3,4
"0022300085","away",2,7,"LAC","UTA","201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1204,1316,112,3,4,4,4
"0022300085","home",2,8,"UTA","LAC","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard",1316,1329,13,0,0,0,0
"0022300085","away",2,8,"LAC","UTA","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1316,1329,13,0,0,0,0
"0022300085","home",2,9,"UTA","LAC","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 1631117 Walker Kessler, 203903 Jordan Clarkson","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard",1329,1379,50,1,2,2,4
"0022300085","away",2,9,"LAC","UTA","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard","1628374 Lauri Markkanen, 1628381 John Collins, 1629012 Collin Sexton, 1631117 Walker Kessler, 203903 Jordan Clarkson",1329,1379,50,2,4,1,2
"0022300085","home",2,10,"UTA","LAC","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1628381 John Collins, 1631117 Walker Kessler, 203903 Jordan Clarkson","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard",1379,1440,61,3,2,2,2
"0022300085","away",2,10,"LAC","UTA","1626181 Norman Powell, 201566 Russell Westbrook, 201587 Nicolas Batum, 202331 Paul George, 202695 Kawhi Leonard","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1628381 John Collins, 1631117 Walker Kessler, 203903 Jordan Clarkson",1379,1440,61,2,2,3,2
"0022300085","home",3,1,"UTA","LAC","1628374 Lauri Markkanen, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 203903 Jordan Clarkson","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1440,1804,364,11,11,11,12
"0022300085","away",3,1,"LAC","UTA","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628374 Lauri Markkanen, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 203903 Jordan Clarkson",1440,1804,364,11,12,11,11
"0022300085","home",3,2,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1804,1813,9,0,0,1,2
"0022300085","away",3,2,"LAC","UTA","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1804,1813,9,1,2,0,0
"0022300085","home",3,3,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",1813,1855,42,2,0,2,0
"0022300085","away",3,3,"LAC","UTA","1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1813,1855,42,2,0,2,0
"0022300085","home",3,4,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1626181 Norman Powell, 1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard",1855,1965,110,5,7,4,8
"0022300085","away",3,4,"LAC","UTA","1626181 Norman Powell, 1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",1855,1965,110,4,8,5,7
